,iso_code,year,Type,consumption,electricity,production
4323,BEL,2017,nuclear,105.567,42.23,0.0
4324,BEL,2017,oil,357.474,4.29,0.0
4325,BEL,2017,other_renewable,17.833,5.7,0.0
4326,BEL,2017,renewables,48.534,15.8,0.0
4327,BEL,2017,solar,8.27,3.31,0.0
4328,BEL,2017,wind,16.302,6.52,0.0
4329,BEL,2018,biofuel,5.402,5.4,0.0
4330,BEL,2018,coal,35.873,0.0,0.0
4331,BEL,2018,fossil,0.0,28.11,0.0
4332,BEL,2018,fossil_fuel,587.782,0.0,0.0
4333,BEL,2018,gas,168.741,23.99,0.0
4334,BEL,2018,hydro,0.727,0.29,0.0
4335,BEL,2018,low_carbon,122.732,45.76,0.0
4336,BEL,2018,nuclear,71.137,28.6,0.0
4337,BEL,2018,oil,383.168,4.12,0.0
4338,BEL,2018,other_renewable,16.914,5.4,0.0
4339,BEL,2018,renewables,51.595,17.16,0.0
4340,BEL,2018,solar,9.71,3.9,0.0
4341,BEL,2018,wind,18.841,7.57,0.0
4342,BEL,2019,biofuel,5.42,5.15,0.0
4343,BEL,2019,coal,35.923,0.0,0.0
4344,BEL,2019,fossil,0.0,29.72,0.0
4345,BEL,2019,fossil_fuel,568.649,0.0,0.0
4346,BEL,2019,gas,173.869,25.54,0.0
4347,BEL,2019,hydro,0.748,0.3,0.0
4348,BEL,2019,low_carbon,164.714,62.97,0.0
4349,BEL,2019,nuclear,107.732,43.52,0.0
4350,BEL,2019,oil,358.856,4.18,0.0
4351,BEL,2019,other_renewable,16.142,5.15,0.0
4352,BEL,2019,renewables,56.982,19.45,0.0
4353,BEL,2019,solar,10.526,4.25,0.0
4354,BEL,2019,wind,24.147,9.75,0.0
4355,BEL,2020,biofuel,7.523,5.26,0.0
4356,BEL,2020,coal,27.843,0.0,0.0
4357,BEL,2020,fossil,0.0,30.41,0.0
4358,BEL,2020,fossil_fuel,505.008,0.0,0.0
4359,BEL,2020,gas,169.982,26.78,0.0
4360,BEL,2020,hydro,0.659,0.27,0.0
4361,BEL,2020,low_carbon,153.926,57.88,0.0
4362,BEL,2020,nuclear,85.024,34.43,0.0
4363,BEL,2020,oil,307.183,3.63,0.0
4364,BEL,2020,other_renewable,16.445,5.26,0.0
4365,BEL,2020,renewables,68.902,23.45,0.0
4366,BEL,2020,solar,12.624,5.11,0.0
4367,BEL,2020,wind,31.651,12.81,0.0
4368,BEL,2021,biofuel,8.307,4.7,0.0
4369,BEL,2021,coal,30.779,0.0,0.0
4370,BEL,2021,fossil,0.0,26.32,0.0
4371,BEL,2021,fossil_fuel,541.398,0.0,0.0
4372,BEL,2021,gas,169.606,22.52,0.0
4373,BEL,2021,hydro,1.03,0.42,0.0
4374,BEL,2021,low_carbon,191.389,73.07,0.0
4375,BEL,2021,nuclear,123.956,50.33,0.0
4376,BEL,2021,oil,341.012,3.8,0.0
4377,BEL,2021,other_renewable,14.697,4.7,0.0
4378,BEL,2021,renewables,67.433,22.74,0.0
4379,BEL,2021,solar,13.849,5.62,0.0
4380,BEL,2021,wind,29.551,12.0,0.0
4381,BEL,2022,biofuel,8.617,4.93,0.0
4382,BEL,2022,coal,32.083,0.0,0.0
4383,BEL,2022,fossil,0.0,26.02,0.0
4384,BEL,2022,fossil_fuel,509.489,0.0,0.0
4385,BEL,2022,gas,145.534,21.95,0.0
4386,BEL,2022,hydro,0.666,0.27,0.0
4387,BEL,2022,low_carbon,179.739,68.31,0.0
4388,BEL,2022,nuclear,107.811,43.88,0.0
4389,BEL,2022,oil,331.872,4.07,0.0
4390,BEL,2022,other_renewable,15.393,4.93,0.0
4391,BEL,2022,renewables,71.928,24.43,0.0
4392,BEL,2022,solar,16.901,6.88,0.0
4393,BEL,2022,wind,30.35,12.35,0.0
4394,BEL,2023,biofuel,8.722,3.8,0.0
4395,BEL,2023,coal,27.78,0.0,0.0
4396,BEL,2023,fossil,0.0,21.78,0.0
4397,BEL,2023,fossil_fuel,486.13,0.0,0.0
4398,BEL,2023,gas,137.61,18.3,0.0
4399,BEL,2023,hydro,0.992,0.41,0.0
4400,BEL,2023,low_carbon,158.649,60.42,0.0
4401,BEL,2023,nuclear,80.312,32.93,0.0
4402,BEL,2023,oil,320.74,3.48,0.0
4403,BEL,2023,other_renewable,11.883,3.8,0.0
4404,BEL,2023,renewables,78.337,27.49,0.0
4405,BEL,2023,solar,19.073,7.82,0.0
4406,BEL,2023,wind,37.668,15.46,0.0
4407,BEL,2024,biofuel,8.74,3.51,0.0
4408,BEL,2024,coal,30.605,0.0,0.0
4409,BEL,2024,fossil,0.0,16.65,0.0
4410,BEL,2024,fossil_fuel,489.87,0.0,0.0
4411,BEL,2024,gas,132.516,13.98,0.0
4412,BEL,2024,hydro,1.29,0.42,0.0
4413,BEL,2024,low_carbon,149.31,58.28,0.0
4414,BEL,2024,nuclear,76.096,31.41,0.0
4415,BEL,2024,oil,326.75,2.67,0.0
4416,BEL,2024,other_renewable,10.131,3.51,0.0
4417,BEL,2024,renewables,73.214,26.87,0.0
4418,BEL,2024,solar,20.937,8.93,0.0
4419,BEL,2024,wind,32.116,14.01,0.0
7787,BRA,2001,biofuel,70.39,9.02,0.0
7788,BRA,2001,coal,148.788,11.08,26.809
7789,BRA,2001,fossil,0.0,37.34,0.0
7790,BRA,2001,fossil_fuel,1377.541,0.0,0.0
7791,BRA,2001,gas,122.862,9.92,78.738
7792,BRA,2001,hydro,739.989,267.88,0.0
7793,BRA,2001,low_carbon,878.115,291.21,0.0
7794,BRA,2001,nuclear,39.445,14.28,0.0
7795,BRA,2001,oil,1105.891,16.34,816.741
7796,BRA,2001,other_renewable,28.195,9.022,0.0
7797,BRA,2001,renewables,838.67,276.93,0.0
7798,BRA,2001,solar,0.0,0.0,0.0
7799,BRA,2001,wind,0.096,0.03,0.0
7800,BRA,2002,biofuel,76.281,10.27,0.0
7801,BRA,2002,coal,144.01,9.12,29.793
7802,BRA,2002,fossil,0.0,35.46,0.0
7803,BRA,2002,fossil_fuel,1368.482,0.0,0.0
7804,BRA,2002,gas,145.163,12.41,95.126
7805,BRA,2002,hydro,783.814,286.09,0.0
7806,BRA,2002,low_carbon,930.264,310.26,0.0
7807,BRA,2002,nuclear,37.907,13.84,0.0
7808,BRA,2002,oil,1079.309,13.93,914.196
7809,BRA,2002,other_renewable,32.094,10.27,0.0
7810,BRA,2002,renewables,892.357,296.42,0.0
7811,BRA,2002,solar,0.0,0.0,0.0
7812,BRA,2002,wind,0.167,0.06,0.0
7813,BRA,2003,biofuel,72.719,11.94,0.0
7814,BRA,2003,coal,149.419,9.01,27.196
7815,BRA,2003,fossil,0.0,33.41,0.0
7816,BRA,2003,fossil_fuel,1351.825,0.0,0.0
7817,BRA,2003,gas,162.473,13.11,103.341
7818,BRA,2003,hydro,832.741,305.62,0.0
7819,BRA,2003,low_carbon,979.335,330.98,0.0
7820,BRA,2003,nuclear,36.398,13.36,0.0
7821,BRA,2003,oil,1039.934,11.29,948.019
7822,BRA,2003,other_renewable,37.311,11.939,0.0
7823,BRA,2003,renewables,942.937,317.62,0.0
7824,BRA,2003,solar,0.0,0.0,0.0
7825,BRA,2003,wind,0.166,0.06,0.0
7826,BRA,2004,biofuel,80.952,12.52,0.0
7827,BRA,2004,coal,156.657,10.37,31.538
7828,BRA,2004,fossil,0.0,42.5,0.0
7829,BRA,2004,fossil_fuel,1425.762,0.0,0.0
7830,BRA,2004,gas,193.225,19.26,113.658
7831,BRA,2004,hydro,869.368,320.8,0.0
7832,BRA,2004,low_carbon,1021.061,344.99,0.0
7833,BRA,2004,nuclear,31.466,11.61,0.0
7834,BRA,2004,oil,1075.881,12.87,940.915
7835,BRA,2004,other_renewable,39.11,12.515,0.0
7836,BRA,2004,renewables,989.595,333.38,0.0
7837,BRA,2004,solar,0.0,0.0,0.0
7838,BRA,2004,wind,0.165,0.06,0.0
7839,BRA,2005,biofuel,85.189,13.64,0.0
7840,BRA,2005,coal,151.085,10.68,33.071
7841,BRA,2005,fossil,0.0,42.03,0.0
7842,BRA,2005,fossil_fuel,1446.699,0.0,0.0
7843,BRA,2005,gas,201.271,18.81,112.414
7844,BRA,2005,hydro,907.142,337.46,0.0
7845,BRA,2005,low_carbon,1061.707,361.04,0.0
7846,BRA,2005,nuclear,26.492,9.85,0.0
7847,BRA,2005,oil,1094.343,12.54,1034.854
7848,BRA,2005,other_renewable,42.635,13.643,0.0
7849,BRA,2005,renewables,1035.215,351.19,0.0
7850,BRA,2005,solar,0.0,0.0,0.0
7851,BRA,2005,wind,0.25,0.09,0.0
7852,BRA,2006,biofuel,81.881,14.85,0.0
7853,BRA,2006,coal,148.974,10.47,33.042
7854,BRA,2006,fossil,0.0,41.81,0.0
7855,BRA,2006,fossil_fuel,1481.59,0.0,0.0
7856,BRA,2006,gas,211.698,18.26,114.785
7857,BRA,2006,hydro,932.635,348.8,0.0
7858,BRA,2006,low_carbon,1098.318,377.64,0.0
7859,BRA,2006,nuclear,36.776,13.75,0.0
7860,BRA,2006,oil,1120.918,13.08,1093.633
7861,BRA,2006,other_renewable,46.393,14.846,0.0
7862,BRA,2006,renewables,1061.542,363.89,0.0
7863,BRA,2006,solar,0.0,0.0,0.0
7864,BRA,2006,wind,0.634,0.24,0.0
7865,BRA,2007,biofuel,108.08,18.06,0.0
7866,BRA,2007,coal,157.872,10.08,34.014
7867,BRA,2007,fossil,0.0,40.06,0.0
7868,BRA,2007,fossil_fuel,1551.844,0.0,0.0
7869,BRA,2007,gas,218.016,15.5,115.577
7870,BRA,2007,hydro,994.721,374.02,0.0
7871,BRA,2007,low_carbon,1193.858,405.09,0.0
7872,BRA,2007,nuclear,32.845,12.35,0.0
7873,BRA,2007,oil,1175.956,14.48,1109.115
7874,BRA,2007,other_renewable,56.448,18.063,0.0
7875,BRA,2007,renewables,1161.013,392.74,0.0
7876,BRA,2007,solar,0.0,0.0,0.0
7877,BRA,2007,wind,1.763,0.66,0.0
7878,BRA,2008,biofuel,148.092,19.79,0.0
7879,BRA,2008,coal,160.132,11.96,37.866
7880,BRA,2008,fossil,0.0,58.68,0.0
7881,BRA,2008,fossil_fuel,1645.634,0.0,0.0
7882,BRA,2008,gas,256.609,28.78,143.761
7883,BRA,2008,hydro,975.083,369.56,0.0
7884,BRA,2008,low_carbon,1224.985,404.5,0.0
7885,BRA,2008,nuclear,36.856,13.97,0.0
7886,BRA,2008,oil,1228.893,17.94,1152.756
7887,BRA,2008,other_renewable,61.832,19.786,0.0
7888,BRA,2008,renewables,1188.129,390.53,0.0
7889,BRA,2008,solar,0.0,0.0,0.0
7890,BRA,2008,wind,3.121,1.18,0.0
7891,BRA,2009,biofuel,160.771,22.88,0.0
7892,BRA,2009,coal,129.207,9.97,35.403
7893,BRA,2009,fossil,0.0,38.1,0.0
7894,BRA,2009,fossil_fuel,1561.627,0.0,0.0
7895,BRA,2009,gas,206.686,13.33,122.769
7896,BRA,2009,hydro,1026.215,390.99,0.0
7897,BRA,2009,low_carbon,1295.731,428.07,0.0
7898,BRA,2009,nuclear,34.008,12.96,0.0
7899,BRA,2009,oil,1225.733,14.8,1232.616
7900,BRA,2009,other_renewable,71.487,22.876,0.0
7901,BRA,2009,renewables,1261.723,415.11,0.0
7902,BRA,2009,solar,0.0,0.0,0.0
7903,BRA,2009,wind,3.249,1.24,0.0
7904,BRA,2010,biofuel,168.838,31.94,0.0
7905,BRA,2010,coal,168.198,11.29,31.786
7906,BRA,2010,fossil,0.0,63.87,0.0
7907,BRA,2010,fossil_fuel,1753.845,0.0,0.0
7908,BRA,2010,gas,275.768,36.48,150.206
7909,BRA,2010,hydro,1050.234,403.29,0.0
7910,BRA,2010,low_carbon,1362.381,451.93,0.0
7911,BRA,2010,nuclear,37.821,14.52,0.0
7912,BRA,2010,oil,1309.879,16.1,1298.374
7913,BRA,2010,other_renewable,99.82,31.942,0.0
7914,BRA,2010,renewables,1324.56,437.41,0.0
7915,BRA,2010,solar,0.0,0.0,0.0
7916,BRA,2010,wind,5.668,2.18,0.0
7917,BRA,2011,biofuel,154.75,32.63,0.0
7918,BRA,2011,coal,179.673,12.6,31.811
7919,BRA,2011,fossil,0.0,52.44,0.0
7920,BRA,2011,fossil_fuel,1826.877,0.0,0.0
7921,BRA,2011,gas,274.834,25.1,172.27
7922,BRA,2011,hydro,1109.671,428.33,0.0
7923,BRA,2011,low_carbon,1413.962,479.32,0.0
7924,BRA,2011,nuclear,40.568,15.66,0.0
7925,BRA,2011,oil,1372.37,14.74,1326.135
7926,BRA,2011,other_renewable,101.966,32.629,0.0
7927,BRA,2011,renewables,1373.394,463.66,0.0
7928,BRA,2011,solar,0.0,0.0,0.0
7929,BRA,2011,wind,7.007,2.7,0.0
7930,BRA,2012,biofuel,147.741,35.77,0.0
7931,BRA,2012,coal,177.8,14.47,33.948
7932,BRA,2012,fossil,0.0,80.3,0.0
7933,BRA,2012,fossil_fuel,1951.53,0.0,0.0
7934,BRA,2012,gas,325.765,46.76,198.328
7935,BRA,2012,hydro,1070.469,415.34,0.0
7936,BRA,2012,low_carbon,1384.334,472.2,0.0
7937,BRA,2012,nuclear,41.336,16.04,0.0
7938,BRA,2012,oil,1447.965,19.07,1306.823
7939,BRA,2012,other_renewable,111.768,35.766,0.0
7940,BRA,2012,renewables,1342.998,456.16,0.0
7941,BRA,2012,solar,0.004,0.0,0.0
7942,BRA,2012,wind,13.015,5.05,0.0
7943,BRA,2013,biofuel,172.715,40.97,0.0
7944,BRA,2013,coal,191.647,21.97,42.165
7945,BRA,2013,fossil,0.0,116.84,0.0
7946,BRA,2013,fossil_fuel,2073.493,0.0,0.0
7947,BRA,2013,gas,383.828,69.0,219.496
7948,BRA,2013,hydro,999.98,390.99,0.0
7949,BRA,2013,low_carbon,1357.075,453.99,0.0
7950,BRA,2013,nuclear,39.513,15.45,0.0
7951,BRA,2013,oil,1498.018,25.87,1281.078
7952,BRA,2013,other_renewable,128.037,40.972,0.0
7953,BRA,2013,renewables,1317.562,438.54,0.0
7954,BRA,2013,solar,0.012,0.0,0.0
7955,BRA,2013,wind,16.818,6.58,0.0
7956,BRA,2014,biofuel,189.43,47.08,0.0
7957,BRA,2014,coal,203.77,26.9,41.827
7958,BRA,2014,fossil,0.0,142.42,0.0
7959,BRA,2014,fossil_fuel,2151.135,0.0,0.0
7960,BRA,2014,gas,406.555,81.07,233.477
7961,BRA,2014,hydro,950.227,373.44,0.0
7962,BRA,2014,low_carbon,1357.02,448.13,0.0
7963,BRA,2014,nuclear,39.131,15.38,0.0
7964,BRA,2014,oil,1540.811,34.45,1424.148
7965,BRA,2014,other_renewable,147.122,47.079,0.0
7966,BRA,2014,renewables,1317.889,432.75,0.0
7967,BRA,2014,solar,0.041,0.02,0.0
7968,BRA,2014,wind,31.069,12.21,0.0
7969,BRA,2015,biofuel,221.571,49.88,0.0
7970,BRA,2015,coal,204.981,26.98,33.8
7971,BRA,2015,fossil,0.0,135.18,0.0
7972,BRA,2015,fossil_fuel,2089.39,0.0,0.0
7973,BRA,2015,gas,429.365,79.49,238.045
7974,BRA,2015,hydro,910.741,359.74,0.0
7975,BRA,2015,low_carbon,1380.388,446.04,0.0
7976,BRA,2015,nuclear,37.302,14.73,0.0
7977,BRA,2015,oil,1455.043,28.71,1537.403
7978,BRA,2015,other_renewable,155.876,49.88,0.0
7979,BRA,2015,renewables,1343.086,431.31,0.0
7980,BRA,2015,solar,0.149,0.06,0.0
7981,BRA,2015,wind,54.749,21.63,0.0
7982,BRA,2016,biofuel,201.629,51.33,0.0
7983,BRA,2016,coal,185.15,25.67,31.148
7984,BRA,2016,fossil,0.0,97.21,0.0
7985,BRA,2016,fossil_fuel,1935.609,0.0,0.0
7986,BRA,2016,gas,370.879,56.48,241.236
7987,BRA,2016,hydro,957.063,380.91,0.0
7988,BRA,2016,low_carbon,1443.33,481.68,0.0
7989,BRA,2016,nuclear,39.86,15.86,0.0
7990,BRA,2016,oil,1379.58,15.06,1589.903
7991,BRA,2016,other_renewable,160.421,51.335,0.0
7992,BRA,2016,renewables,1403.47,465.82,0.0
7993,BRA,2016,solar,0.214,0.09,0.0
7994,BRA,2016,wind,84.143,33.49,0.0
7995,BRA,2017,biofuel,206.01,52.91,0.0
7996,BRA,2017,coal,195.275,22.85,25.329
7997,BRA,2017,fossil,0.0,106.56,0.0
7998,BRA,2017,fossil_fuel,1960.447,0.0,0.0
7999,BRA,2017,gas,376.32,65.59,271.814
8000,BRA,2017,hydro,927.266,370.91,0.0
8001,BRA,2017,low_carbon,1445.988,482.76,0.0
8002,BRA,2017,nuclear,39.348,15.74,0.0
8003,BRA,2017,oil,1388.852,18.12,1658.924
8004,BRA,2017,other_renewable,165.35,52.912,0.0
8005,BRA,2017,renewables,1406.64,467.02,0.0
8006,BRA,2017,solar,2.08,0.83,0.0
8007,BRA,2017,wind,105.933,42.37,0.0
8008,BRA,2018,biofuel,238.946,54.38,0.0
8009,BRA,2018,coal,190.979,20.8,27.449
8010,BRA,2018,fossil,0.0,90.43,0.0
8011,BRA,2018,fossil_fuel,1867.518,0.0,0.0
8012,BRA,2018,gas,358.908,54.62,251.624
8013,BRA,2018,hydro,967.59,388.97,0.0
8014,BRA,2018,low_carbon,1544.666,510.96,0.0
8015,BRA,2018,nuclear,38.99,15.67,0.0
8016,BRA,2018,oil,1317.631,15.01,1635.215
8017,BRA,2018,other_renewable,169.944,54.382,0.0
8018,BRA,2018,renewables,1505.676,495.29,0.0
8019,BRA,2018,solar,8.611,3.46,0.0
8020,BRA,2018,wind,120.585,48.48,0.0
8021,BRA,2019,biofuel,264.483,54.92,0.0
8022,BRA,2019,coal,179.512,21.68,25.144
8023,BRA,2019,fossil,0.0,101.76,0.0
8024,BRA,2019,fossil_fuel,1872.509,0.0,0.0
8025,BRA,2019,gas,357.333,65.96,257.465
8026,BRA,2019,hydro,984.844,397.88,0.0
8027,BRA,2019,low_carbon,1615.928,531.57,0.0
8028,BRA,2019,nuclear,39.923,16.13,0.0
8029,BRA,2019,oil,1335.663,14.12,1758.446
8030,BRA,2019,other_renewable,171.628,54.921,0.0
8031,BRA,2019,renewables,1576.005,515.44,0.0
8032,BRA,2019,solar,16.472,6.65,0.0
8033,BRA,2019,wind,138.578,55.99,0.0
8034,BRA,2020,biofuel,246.243,58.74,0.0
8035,BRA,2020,coal,162.295,17.75,27.919
8036,BRA,2020,fossil,0.0,91.79,0.0
8037,BRA,2020,fossil_fuel,1734.183,0.0,0.0
8038,BRA,2020,gas,314.237,59.48,242.363
8039,BRA,2020,hydro,978.719,396.38,0.0
8040,BRA,2020,low_carbon,1610.634,536.97,0.0
8041,BRA,2020,nuclear,34.698,14.05,0.0
8042,BRA,2020,oil,1257.651,14.56,1853.182
8043,BRA,2020,other_renewable,183.568,58.742,0.0
8044,BRA,2020,renewables,1575.936,522.92,0.0
8045,BRA,2020,solar,26.539,10.75,0.0
8046,BRA,2020,wind,140.866,57.05,0.0
8047,BRA,2021,biofuel,243.777,55.72,0.0
8048,BRA,2021,coal,197.067,24.24,33.791
8049,BRA,2021,fossil,0.0,133.83,0.0
8050,BRA,2021,fossil_fuel,1939.336,0.0,0.0
8051,BRA,2021,gas,404.465,86.96,243.327
8052,BRA,2021,hydro,893.642,362.82,0.0
8053,BRA,2021,low_carbon,1567.979,522.28,0.0
8054,BRA,2021,nuclear,36.218,14.7,0.0
8055,BRA,2021,oil,1337.804,22.63,1824.885
8056,BRA,2021,other_renewable,175.036,56.011,0.0
8057,BRA,2021,renewables,1531.76,507.58,0.0
8058,BRA,2021,solar,41.262,16.75,0.0
8059,BRA,2021,wind,178.044,72.29,0.0
8060,BRA,2022,biofuel,241.951,55.03,0.0
8061,BRA,2022,coal,162.767,14.2,30.291
8062,BRA,2022,fossil,0.0,68.71,0.0
8063,BRA,2022,fossil_fuel,1872.792,0.0,0.0
8064,BRA,2022,gas,319.876,42.11,230.027
8065,BRA,2022,hydro,1049.419,427.11,0.0
8066,BRA,2022,low_carbon,1773.674,608.46,0.0
8067,BRA,2022,nuclear,35.772,14.56,0.0
8068,BRA,2022,oil,1390.148,12.4,1898.201
8069,BRA,2022,other_renewable,171.943,55.022,0.0
8070,BRA,2022,renewables,1737.903,593.9,0.0
8071,BRA,2022,solar,74.021,30.13,0.0
8072,BRA,2022,wind,200.569,81.63,0.0
8073,BRA,2023,biofuel,263.015,55.83,0.0
8074,BRA,2023,coal,159.269,14.17,30.168
8075,BRA,2023,fossil,0.0,64.01,0.0
8076,BRA,2023,fossil_fuel,1883.23,0.0,0.0
8077,BRA,2023,gas,298.761,37.71,234.228
8078,BRA,2023,hydro,1039.015,428.65,0.0
8079,BRA,2023,low_carbon,1875.048,645.98,0.0
8080,BRA,2023,nuclear,35.375,14.51,0.0
8081,BRA,2023,oil,1425.2,12.13,2134.958
8082,BRA,2023,other_renewable,180.488,57.756,0.0
8083,BRA,2023,renewables,1839.673,631.47,0.0
8084,BRA,2023,solar,123.495,51.48,0.0
8085,BRA,2023,wind,233.66,95.51,0.0
8086,BRA,2024,biofuel,269.88,56.42,0.0
8087,BRA,2024,coal,147.807,15.65,29.821
8088,BRA,2024,fossil,0.0,75.77,0.0
8089,BRA,2024,fossil_fuel,1889.178,0.0,0.0
8090,BRA,2024,gas,313.639,47.78,228.385
8091,BRA,2024,hydro,1007.84,414.84,0.0
8092,BRA,2024,low_carbon,1936.758,669.49,0.0
8093,BRA,2024,nuclear,38.482,15.74,0.0
8094,BRA,2024,oil,1427.733,12.34,2117.55
8095,BRA,2024,other_renewable,181.986,58.236,0.0
8096,BRA,2024,renewables,1898.276,653.75,0.0
8097,BRA,2024,solar,173.952,74.68,0.0
8098,BRA,2024,wind,264.618,107.81,0.0
9607,CAN,2001,biofuel,1.544,9.67,0.0
9608,CAN,2001,coal,369.123,111.69,462.901
9609,CAN,2001,fossil,0.0,170.06,0.0
9610,CAN,2001,fossil_fuel,2350.008,0.0,0.0
9611,CAN,2001,gas,840.422,42.29,1794.192
9612,CAN,2001,hydro,915.804,331.52,0.0
9613,CAN,2001,low_carbon,1158.929,417.7,0.0
9614,CAN,2001,nuclear,210.393,76.16,0.0
9615,CAN,2001,oil,1140.463,16.08,1467.357
9616,CAN,2001,other_renewable,30.225,9.672,0.0
9617,CAN,2001,renewables,948.536,341.54,0.0
9618,CAN,2001,solar,0.054,0.02,0.0
9619,CAN,2001,wind,0.909,0.33,0.0
9620,CAN,2002,biofuel,1.544,10.05,0.0
9621,CAN,2002,coal,371.271,110.7,398.458
9622,CAN,2002,fossil,0.0,165.04,0.0
9623,CAN,2002,fossil_fuel,2428.989,0.0,0.0
9624,CAN,2002,gas,874.665,38.83,1807.226
9625,CAN,2002,hydro,956.917,349.27,0.0
9626,CAN,2002,low_carbon,1196.506,434.75,0.0
9627,CAN,2002,nuclear,205.479,75.0,0.0
9628,CAN,2002,oil,1183.052,15.51,1546.819
9629,CAN,2002,other_renewable,31.394,10.046,0.0
9630,CAN,2002,renewables,991.027,359.75,0.0
9631,CAN,2002,solar,0.062,0.02,0.0
9632,CAN,2002,wind,1.11,0.41,0.0
9633,CAN,2003,biofuel,1.681,9.42,0.0
9634,CAN,2003,coal,370.358,109.56,369.97
9635,CAN,2003,fossil,0.0,167.63,0.0
9636,CAN,2003,fossil_fuel,2495.393,0.0,0.0
9637,CAN,2003,gas,897.848,38.73,1760.47
9638,CAN,2003,hydro,915.911,336.14,0.0
9639,CAN,2003,low_carbon,1151.611,420.64,0.0
9640,CAN,2003,nuclear,202.647,74.37,0.0
9641,CAN,2003,oil,1227.188,19.34,1635.513
9642,CAN,2003,other_renewable,29.429,9.417,0.0
9643,CAN,2003,renewables,948.963,346.27,0.0
9644,CAN,2003,solar,0.062,0.02,0.0
9645,CAN,2003,wind,1.88,0.69,0.0
9646,CAN,2004,biofuel,1.686,9.8,0.0
9647,CAN,2004,coal,349.854,99.9,394.374
9648,CAN,2004,fossil,0.0,159.59,0.0
9649,CAN,2004,fossil_fuel,2508.973,0.0,0.0
9650,CAN,2004,gas,878.198,40.44,1767.352
9651,CAN,2004,hydro,917.069,338.4,0.0
9652,CAN,2004,low_carbon,1195.24,438.91,0.0
9653,CAN,2004,nuclear,243.246,89.76,0.0
9654,CAN,2004,oil,1280.921,19.25,1688.19
9655,CAN,2004,other_renewable,30.639,9.805,0.0
9656,CAN,2004,renewables,951.993,349.15,0.0
9657,CAN,2004,solar,0.039,0.01,0.0
9658,CAN,2004,wind,2.561,0.94,0.0
9659,CAN,2005,biofuel,1.99,9.16,0.0
9660,CAN,2005,coal,348.356,102.86,415.086
9661,CAN,2005,fossil,0.0,156.39,0.0
9662,CAN,2005,fossil_fuel,2473.381,0.0,0.0
9663,CAN,2005,gas,875.917,36.88,1791.525
9664,CAN,2005,hydro,972.999,361.96,0.0
9665,CAN,2005,low_carbon,1253.558,464.11,0.0
9666,CAN,2005,nuclear,245.699,91.4,0.0
9667,CAN,2005,oil,1249.107,16.65,1659.355
9668,CAN,2005,other_renewable,28.611,9.155,0.0
9669,CAN,2005,renewables,1007.859,372.71,0.0
9670,CAN,2005,solar,0.046,0.02,0.0
9671,CAN,2005,wind,4.214,1.57,0.0
9672,CAN,2006,biofuel,2.008,8.94,0.0
9673,CAN,2006,coal,337.429,95.92,404.484
9674,CAN,2006,fossil,0.0,146.83,0.0
9675,CAN,2006,fossil_fuel,2362.242,0.0,0.0
9676,CAN,2006,gas,870.735,40.42,1793.974
9677,CAN,2006,hydro,943.549,352.89,0.0
9678,CAN,2006,low_carbon,1240.271,461.6,0.0
9679,CAN,2006,nuclear,260.114,97.28,0.0
9680,CAN,2006,oil,1154.078,10.49,1756.111
9681,CAN,2006,other_renewable,27.931,8.938,0.0
9682,CAN,2006,renewables,980.157,364.32,0.0
9683,CAN,2006,solar,0.056,0.02,0.0
9684,CAN,2006,wind,6.612,2.47,0.0
9685,CAN,2007,biofuel,7.727,8.99,0.0
9686,CAN,2007,coal,352.759,106.47,414.868
9687,CAN,2007,fossil,0.0,161.71,0.0
9688,CAN,2007,fossil_fuel,2582.263,0.0,0.0
9689,CAN,2007,gas,936.564,43.01,1746.791
9690,CAN,2007,hydro,977.717,367.62,0.0
9691,CAN,2007,low_carbon,1268.501,472.48,0.0
9692,CAN,2007,nuclear,246.894,92.83,0.0
9693,CAN,2007,oil,1292.939,12.23,1810.469
9694,CAN,2007,other_renewable,28.097,8.991,0.0
9695,CAN,2007,renewables,1021.608,379.65,0.0
9696,CAN,2007,solar,0.069,0.03,0.0
9697,CAN,2007,wind,7.998,3.01,0.0
9698,CAN,2008,biofuel,9.289,7.98,0.0
9699,CAN,2008,coal,335.222,100.8,413.774
9700,CAN,2008,fossil,0.0,150.46,0.0
9701,CAN,2008,fossil_fuel,2508.485,0.0,0.0
9702,CAN,2008,gas,925.439,39.63,1664.916
9703,CAN,2008,hydro,996.01,377.49,0.0
9704,CAN,2008,low_carbon,1291.911,484.65,0.0
9705,CAN,2008,nuclear,251.59,95.35,0.0
9706,CAN,2008,oil,1247.824,10.03,1782.181
9707,CAN,2008,other_renewable,24.934,7.979,0.0
9708,CAN,2008,renewables,1040.321,389.3,0.0
9709,CAN,2008,solar,0.092,0.04,0.0
9710,CAN,2008,wind,9.996,3.79,0.0
9711,CAN,2009,biofuel,8.931,8.94,0.0
9712,CAN,2009,coal,280.084,84.72,385.291
9713,CAN,2009,fossil,0.0,140.03,0.0
9714,CAN,2009,fossil_fuel,2394.783,0.0,0.0
9715,CAN,2009,gas,897.275,45.27,1550.508
9716,CAN,2009,hydro,967.683,368.69,0.0
9717,CAN,2009,low_carbon,1257.093,473.84,0.0
9718,CAN,2009,nuclear,234.816,89.46,0.0
9719,CAN,2009,oil,1217.423,10.04,1781.164
9720,CAN,2009,other_renewable,27.944,8.942,0.0
